danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.846,0.85,6,-5.707,1,0.0509,0.162,0,0.355,0.816,115.341,audio_features,2XRqhe4lmCQVaUWawR5wRo,spotify:track:2XRqhe4lmCQVaUWawR5wRo,https://api.spotify.com/v1/tracks/2XRqhe4lmCQVaUWawR5wRo,https://api.spotify.com/v1/audio-analysis/2XRqhe4lmCQVaUWawR5wRo,261867,4
0.66,0.786,4,-4.531,1,0.0333,0.0127,0,0.354,0.857,98.048,audio_features,5MarqoT4wE5uNITGuEZams,spotify:track:5MarqoT4wE5uNITGuEZams,https://api.spotify.com/v1/tracks/5MarqoT4wE5uNITGuEZams,https://api.spotify.com/v1/audio-analysis/5MarqoT4wE5uNITGuEZams,181840,4
0.746,0.919,7,-6.605,0,0.065,0.483,3.29e-05,0.149,0.805,154.996,audio_features,2IwFxwCDCoNY8xN6hNZI8n,spotify:track:2IwFxwCDCoNY8xN6hNZI8n,https://api.spotify.com/v1/tracks/2IwFxwCDCoNY8xN6hNZI8n,https://api.spotify.com/v1/audio-analysis/2IwFxwCDCoNY8xN6hNZI8n,259013,4
0.558,0.651,10,-4.081,0,0.113,0.241,0,0.0232,0.705,180.223,audio_features,6NdwQ9WlP2fOTc2etE0YDK,spotify:track:6NdwQ9WlP2fOTc2etE0YDK,https://api.spotify.com/v1/tracks/6NdwQ9WlP2fOTc2etE0YDK,https://api.spotify.com/v1/audio-analysis/6NdwQ9WlP2fOTc2etE0YDK,272086,4
0.651,0.778,4,-7.248,0,0.0331,0.517,0,0.424,0.966,141.951,audio_features,1StCvxN2VXi4tkOjhDdfwj,spotify:track:1StCvxN2VXi4tkOjhDdfwj,https://api.spotify.com/v1/tracks/1StCvxN2VXi4tkOjhDdfwj,https://api.spotify.com/v1/audio-analysis/1StCvxN2VXi4tkOjhDdfwj,198400,4
0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,audio_features,3fRIuTih8bzc0vtY9fHhvF,spotify:track:3fRIuTih8bzc0vtY9fHhvF,https://api.spotify.com/v1/tracks/3fRIuTih8bzc0vtY9fHhvF,https://api.spotify.com/v1/audio-analysis/3fRIuTih8bzc0vtY9fHhvF,279320,4
0.719,0.734,2,-6.929,1,0.0549,0.179,0,0.108,0.506,104.912,audio_features,7tg2sPCtKf5hLoD0w2Z7Zd,spotify:track:7tg2sPCtKf5hLoD0w2Z7Zd,https://api.spotify.com/v1/tracks/7tg2sPCtKf5hLoD0w2Z7Zd,https://api.spotify.com/v1/audio-analysis/7tg2sPCtKf5hLoD0w2Z7Zd,234280,4
0.873,0.739,9,-4.918,1,0.0307,0.0497,0,0.0493,0.809,108.013,audio_features,4o4DvIg2A0uJZHZGZIY4p2,spotify:track:4o4DvIg2A0uJZHZGZIY4p2,https://api.spotify.com/v1/tracks/4o4DvIg2A0uJZHZGZIY4p2,https://api.spotify.com/v1/audio-analysis/4o4DvIg2A0uJZHZGZIY4p2,249373,4
0.668,0.761,2,-4.858,1,0.0293,0.0283,1.25e-05,0.133,0.818,134.885,audio_features,53u3hNXGUNCYLjKnnC3Sji,spotify:track:53u3hNXGUNCYLjKnnC3Sji,https://api.spotify.com/v1/tracks/53u3hNXGUNCYLjKnnC3Sji,https://api.spotify.com/v1/audio-analysis/53u3hNXGUNCYLjKnnC3Sji,316240,4
0.553,0.785,3,-7.251,1,0.0321,0.048,0,0.297,0.761,98.147,audio_features,1ksna7ji7FVlKDpq6FUHSE,spotify:track:1ksna7ji7FVlKDpq6FUHSE,https://api.spotify.com/v1/tracks/1ksna7ji7FVlKDpq6FUHSE,https://api.spotify.com/v1/audio-analysis/1ksna7ji7FVlKDpq6FUHSE,190760,4
0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14,audio_features,2q9udNV9NK0BL3q9p6TLxf,spotify:track:2q9udNV9NK0BL3q9p6TLxf,https://api.spotify.com/v1/tracks/2q9udNV9NK0BL3q9p6TLxf,https://api.spotify.com/v1/audio-analysis/2q9udNV9NK0BL3q9p6TLxf,271031,4
0.674,0.783,0,-7.379,0,0.0364,0.087,0,0.0986,0.797,98.108,audio_features,4z6kdL1fD52SlRKNKZA1iX,spotify:track:4z6kdL1fD52SlRKNKZA1iX,https://api.spotify.com/v1/tracks/4z6kdL1fD52SlRKNKZA1iX,https://api.spotify.com/v1/audio-analysis/4z6kdL1fD52SlRKNKZA1iX,195587,4
0.735,0.623,10,-6.801,1,0.0321,0.273,0,0.0505,0.893,92.002,audio_features,0dgg04Tho7e2y2OoBJNzZd,spotify:track:0dgg04Tho7e2y2OoBJNzZd,https://api.spotify.com/v1/tracks/0dgg04Tho7e2y2OoBJNzZd,https://api.spotify.com/v1/audio-analysis/0dgg04Tho7e2y2OoBJNzZd,191573,4
0.731,0.581,7,-5.153,1,0.0403,0.18,1.33e-05,0.294,0.872,96.021,audio_features,1KMZ7YYfxViSS2gY1WunZG,spotify:track:1KMZ7YYfxViSS2gY1WunZG,https://api.spotify.com/v1/tracks/1KMZ7YYfxViSS2gY1WunZG,https://api.spotify.com/v1/audio-analysis/1KMZ7YYfxViSS2gY1WunZG,200784,4
0.675,0.702,2,-7.112,0,0.0409,0.59,1.88e-06,0.275,0.93,120.085,audio_features,6cg8xpwqNvh7VVPG5dyymT,spotify:track:6cg8xpwqNvh7VVPG5dyymT,https://api.spotify.com/v1/tracks/6cg8xpwqNvh7VVPG5dyymT,https://api.spotify.com/v1/audio-analysis/6cg8xpwqNvh7VVPG5dyymT,190970,4
0.828,0.8,7,-5.412,0,0.078,0.113,2.59e-05,0.455,0.688,92.012,audio_features,348hgJubiIv4ASFtYN4nNf,spotify:track:348hgJubiIv4ASFtYN4nNf,https://api.spotify.com/v1/tracks/348hgJubiIv4ASFtYN4nNf,https://api.spotify.com/v1/audio-analysis/348hgJubiIv4ASFtYN4nNf,200847,4
0.639,0.88,6,-3.837,0,0.0362,0.293,1.77e-06,0.0439,0.972,99.042,audio_features,25DfDOwP1giHlA05V3LyUR,spotify:track:25DfDOwP1giHlA05V3LyUR,https://api.spotify.com/v1/tracks/25DfDOwP1giHlA05V3LyUR,https://api.spotify.com/v1/audio-analysis/25DfDOwP1giHlA05V3LyUR,233613,4
0.668,0.874,5,-8.751,0,0.0469,0.337,2.13e-06,0.0338,0.921,187.435,audio_features,5uRd1tmUAvfFGSPR5266Xp,spotify:track:5uRd1tmUAvfFGSPR5266Xp,https://api.spotify.com/v1/tracks/5uRd1tmUAvfFGSPR5266Xp,https://api.spotify.com/v1/audio-analysis/5uRd1tmUAvfFGSPR5266Xp,251253,4
0.692,0.871,2,-5.994,0,0.035,0.616,0.000642,0.0666,0.842,104.974,audio_features,1e6YEfnyTdf9QcLQY0AL1y,spotify:track:1e6YEfnyTdf9QcLQY0AL1y,https://api.spotify.com/v1/tracks/1e6YEfnyTdf9QcLQY0AL1y,https://api.spotify.com/v1/audio-analysis/1e6YEfnyTdf9QcLQY0AL1y,187037,4
0.773,0.918,9,-3.443,0,0.0461,0.236,9.3e-06,0.053,0.921,99.966,audio_features,4i5NFoPWqTqlsR4WyoVFtB,spotify:track:4i5NFoPWqTqlsR4WyoVFtB,https://api.spotify.com/v1/tracks/4i5NFoPWqTqlsR4WyoVFtB,https://api.spotify.com/v1/audio-analysis/4i5NFoPWqTqlsR4WyoVFtB,183267,4
0.811,0.916,9,-3.056,1,0.0356,0.232,5.51e-06,0.055,0.891,104.742,audio_features,461r7cKe9jxaImXinA02p1,spotify:track:461r7cKe9jxaImXinA02p1,https://api.spotify.com/v1/tracks/461r7cKe9jxaImXinA02p1,https://api.spotify.com/v1/audio-analysis/461r7cKe9jxaImXinA02p1,211253,4
0.408,0.785,9,-6.485,1,0.135,0.176,0,0.135,0.905,200.547,audio_features,1lMxEHxFMSbwr6nVxlzQ1G,spotify:track:1lMxEHxFMSbwr6nVxlzQ1G,https://api.spotify.com/v1/tracks/1lMxEHxFMSbwr6nVxlzQ1G,https://api.spotify.com/v1/audio-analysis/1lMxEHxFMSbwr6nVxlzQ1G,156520,4
0.606,0.581,2,-10.023,0,0.0434,0.285,0.000103,0.137,0.923,110.437,audio_features,46m75gZTzr83hnoGyJwaHY,spotify:track:46m75gZTzr83hnoGyJwaHY,https://api.spotify.com/v1/tracks/46m75gZTzr83hnoGyJwaHY,https://api.spotify.com/v1/audio-analysis/46m75gZTzr83hnoGyJwaHY,263333,4
0.854,0.487,5,-9.463,0,0.046,0.323,1.04e-06,0.181,0.918,131.045,audio_features,4LHx6aJnagio1RqE06x5yz,spotify:track:4LHx6aJnagio1RqE06x5yz,https://api.spotify.com/v1/tracks/4LHx6aJnagio1RqE06x5yz,https://api.spotify.com/v1/audio-analysis/4LHx6aJnagio1RqE06x5yz,191507,4
0.826,0.949,6,-7.18,0,0.064,0.0242,1.33e-05,0.0191,0.928,133.456,audio_features,20jvgYvnqySWnNCsHQZnXk,spotify:track:20jvgYvnqySWnNCsHQZnXk,https://api.spotify.com/v1/tracks/20jvgYvnqySWnNCsHQZnXk,https://api.spotify.com/v1/audio-analysis/20jvgYvnqySWnNCsHQZnXk,263493,4
0.737,0.728,1,-5.317,0,0.0316,0.244,4.23e-05,0.0697,0.862,98.989,audio_features,22FOYc0QvRyuNnisLDc7fn,spotify:track:22FOYc0QvRyuNnisLDc7fn,https://api.spotify.com/v1/tracks/22FOYc0QvRyuNnisLDc7fn,https://api.spotify.com/v1/audio-analysis/22FOYc0QvRyuNnisLDc7fn,239000,4
0.901,0.732,8,-12.316,1,0.0444,0.102,0.000794,0.0289,0.941,131.87,audio_features,5gbzZ4E1q8kGhq9iGaiD2y,spotify:track:5gbzZ4E1q8kGhq9iGaiD2y,https://api.spotify.com/v1/tracks/5gbzZ4E1q8kGhq9iGaiD2y,https://api.spotify.com/v1/audio-analysis/5gbzZ4E1q8kGhq9iGaiD2y,289427,4
0.685,0.878,4,-4.284,0,0.0658,0.0577,0.00023,0.388,0.938,176.256,audio_features,41axLDYnS1sPpENZ654sCN,spotify:track:41axLDYnS1sPpENZ654sCN,https://api.spotify.com/v1/tracks/41axLDYnS1sPpENZ654sCN,https://api.spotify.com/v1/audio-analysis/41axLDYnS1sPpENZ654sCN,180814,4
0.728,0.938,7,-7.844,1,0.077,0.0721,0.000173,0.0318,0.938,150.004,audio_features,2EWZswsvSERfAWzXPE2trG,spotify:track:2EWZswsvSERfAWzXPE2trG,https://api.spotify.com/v1/tracks/2EWZswsvSERfAWzXPE2trG,https://api.spotify.com/v1/audio-analysis/2EWZswsvSERfAWzXPE2trG,206493,4
0.571,0.755,1,-7.907,1,0.0735,0.142,2.55e-05,0.136,0.875,107.951,audio_features,00Ro1lnV3V6i87aY4t8Q43,spotify:track:00Ro1lnV3V6i87aY4t8Q43,https://api.spotify.com/v1/tracks/00Ro1lnV3V6i87aY4t8Q43,https://api.spotify.com/v1/audio-analysis/00Ro1lnV3V6i87aY4t8Q43,376013,4
0.809,0.761,1,-4.504,1,0.042,0.55,2.63e-06,0.0474,0.961,105.048,audio_features,0Q1xQLuG7ztqA0FdojOCPj,spotify:track:0Q1xQLuG7ztqA0FdojOCPj,https://api.spotify.com/v1/tracks/0Q1xQLuG7ztqA0FdojOCPj,https://api.spotify.com/v1/audio-analysis/0Q1xQLuG7ztqA0FdojOCPj,221147,4
0.419,0.809,11,-4.596,1,0.0357,0.323,0,0.699,0.635,88.418,audio_features,3CACzG9I3AoKUKA3ODE5zW,spotify:track:3CACzG9I3AoKUKA3ODE5zW,https://api.spotify.com/v1/tracks/3CACzG9I3AoKUKA3ODE5zW,https://api.spotify.com/v1/audio-analysis/3CACzG9I3AoKUKA3ODE5zW,238528,4
0.768,0.845,2,-5.866,1,0.0821,0.196,5.86e-05,0.378,0.714,107.355,audio_features,3y32sDzV6T0a4v3b0T5Lgn,spotify:track:3y32sDzV6T0a4v3b0T5Lgn,https://api.spotify.com/v1/tracks/3y32sDzV6T0a4v3b0T5Lgn,https://api.spotify.com/v1/audio-analysis/3y32sDzV6T0a4v3b0T5Lgn,292027,4
0.657,0.891,0,-4.35,1,0.0335,0.339,3.51e-06,0.172,0.866,95.049,audio_features,7yMBR5y3KIYNIprrlc0jT8,spotify:track:7yMBR5y3KIYNIprrlc0jT8,https://api.spotify.com/v1/tracks/7yMBR5y3KIYNIprrlc0jT8,https://api.spotify.com/v1/audio-analysis/7yMBR5y3KIYNIprrlc0jT8,210600,4
0.302,0.758,5,-5.273,1,0.0424,0.202,0,0.881,0.669,174.704,audio_features,3trowLiYwwOoiwapLISNyk,spotify:track:3trowLiYwwOoiwapLISNyk,https://api.spotify.com/v1/tracks/3trowLiYwwOoiwapLISNyk,https://api.spotify.com/v1/audio-analysis/3trowLiYwwOoiwapLISNyk,239760,4
0.746,0.85,2,-3.282,1,0.0822,0.357,0,0.338,0.889,92.049,audio_features,2ZzEsTTMNNVZ7x5mQ7O1xE,spotify:track:2ZzEsTTMNNVZ7x5mQ7O1xE,https://api.spotify.com/v1/tracks/2ZzEsTTMNNVZ7x5mQ7O1xE,https://api.spotify.com/v1/audio-analysis/2ZzEsTTMNNVZ7x5mQ7O1xE,209173,4
0.755,0.764,6,-4.043,0,0.0315,0.394,0,0.106,0.851,100.984,audio_features,7zoP4qnuk0npMUMAG3D1HA,spotify:track:7zoP4qnuk0npMUMAG3D1HA,https://api.spotify.com/v1/tracks/7zoP4qnuk0npMUMAG3D1HA,https://api.spotify.com/v1/audio-analysis/7zoP4qnuk0npMUMAG3D1HA,216000,4
0.813,0.735,0,-4.982,0,0.0776,0.482,0.00187,0.285,0.853,104.056,audio_features,3zoYQLfNEvJ7UvQ4em2vsT,spotify:track:3zoYQLfNEvJ7UvQ4em2vsT,https://api.spotify.com/v1/tracks/3zoYQLfNEvJ7UvQ4em2vsT,https://api.spotify.com/v1/audio-analysis/3zoYQLfNEvJ7UvQ4em2vsT,277000,4
0.885,0.963,7,-5.892,1,0.0621,0.0976,5.35e-06,0.0862,0.834,127.342,audio_features,3sVfjl9XFBk8gjGrph7EWo,spotify:track:3sVfjl9XFBk8gjGrph7EWo,https://api.spotify.com/v1/tracks/3sVfjl9XFBk8gjGrph7EWo,https://api.spotify.com/v1/audio-analysis/3sVfjl9XFBk8gjGrph7EWo,264160,4
0.585,0.824,9,-2.58,0,0.0761,0.52,4.13e-05,0.102,0.908,204.76,audio_features,0GFye1VF0KBbdQRlXj2eLF,spotify:track:0GFye1VF0KBbdQRlXj2eLF,https://api.spotify.com/v1/tracks/0GFye1VF0KBbdQRlXj2eLF,https://api.spotify.com/v1/audio-analysis/0GFye1VF0KBbdQRlXj2eLF,239457,4
0.581,0.73,0,-4.604,1,0.0378,0.797,1.31e-06,0.0723,0.864,143.021,audio_features,0UBcrVE79LKsMVULoIY0IG,spotify:track:0UBcrVE79LKsMVULoIY0IG,https://api.spotify.com/v1/tracks/0UBcrVE79LKsMVULoIY0IG,https://api.spotify.com/v1/audio-analysis/0UBcrVE79LKsMVULoIY0IG,330227,4
0.849,0.681,5,-13.249,0,0.0432,0.0866,0.0015,0.0481,0.97,133.284,audio_features,4RACmKVUpZJCx7GSP6pW7X,spotify:track:4RACmKVUpZJCx7GSP6pW7X,https://api.spotify.com/v1/tracks/4RACmKVUpZJCx7GSP6pW7X,https://api.spotify.com/v1/audio-analysis/4RACmKVUpZJCx7GSP6pW7X,275240,4
0.765,0.619,2,-6.078,0,0.0283,0.123,0,0.0773,0.933,106.032,audio_features,4OaUwXCBL5V452WC81Kw8b,spotify:track:4OaUwXCBL5V452WC81Kw8b,https://api.spotify.com/v1/tracks/4OaUwXCBL5V452WC81Kw8b,https://api.spotify.com/v1/audio-analysis/4OaUwXCBL5V452WC81Kw8b,214901,4
0.736,0.644,5,-10.038,0,0.111,0.431,0,0.115,0.962,99.516,audio_features,3OOdXuZ7QyAs36JQ30YvHE,spotify:track:3OOdXuZ7QyAs36JQ30YvHE,https://api.spotify.com/v1/tracks/3OOdXuZ7QyAs36JQ30YvHE,https://api.spotify.com/v1/audio-analysis/3OOdXuZ7QyAs36JQ30YvHE,217507,4
0.841,0.902,7,-5.114,1,0.0308,0.534,0.000153,0.054,0.942,98.044,audio_features,3jxP1S0xXvPBry3scDZj6h,spotify:track:3jxP1S0xXvPBry3scDZj6h,https://api.spotify.com/v1/tracks/3jxP1S0xXvPBry3scDZj6h,https://api.spotify.com/v1/audio-analysis/3jxP1S0xXvPBry3scDZj6h,182973,4
0.775,0.725,7,-9.037,1,0.0526,0.128,0.000387,0.0915,0.736,105.111,audio_features,25oxYDKdPbYySPeASLRLEa,spotify:track:25oxYDKdPbYySPeASLRLEa,https://api.spotify.com/v1/tracks/25oxYDKdPbYySPeASLRLEa,https://api.spotify.com/v1/audio-analysis/25oxYDKdPbYySPeASLRLEa,158360,4
0.578,0.677,2,-7.615,1,0.0411,0.0358,0,0.14,0.812,140.349,audio_features,4IaTGBLqlOee3S98dm4Zxx,spotify:track:4IaTGBLqlOee3S98dm4Zxx,https://api.spotify.com/v1/tracks/4IaTGBLqlOee3S98dm4Zxx,https://api.spotify.com/v1/audio-analysis/4IaTGBLqlOee3S98dm4Zxx,467186,4
0.854,0.821,7,-4.723,0,0.122,0.266,2.6e-06,0.108,0.676,95.013,audio_features,27DX1AIfAvP2jJ5jao4TI3,spotify:track:27DX1AIfAvP2jJ5jao4TI3,https://api.spotify.com/v1/tracks/27DX1AIfAvP2jJ5jao4TI3,https://api.spotify.com/v1/audio-analysis/27DX1AIfAvP2jJ5jao4TI3,191031,4
0.657,0.788,9,-4.939,1,0.0342,0.0387,0,0.273,0.887,139.959,audio_features,2zVkQBc220Acc5Ie41uR40,spotify:track:2zVkQBc220Acc5Ie41uR40,https://api.spotify.com/v1/tracks/2zVkQBc220Acc5Ie41uR40,https://api.spotify.com/v1/audio-analysis/2zVkQBc220Acc5Ie41uR40,221680,4
0.725,0.94,11,-3.911,0,0.0627,0.17,2.34e-05,0.35,0.666,97.857,audio_features,6RUEWqkS2N52Mk6epH9E40,spotify:track:6RUEWqkS2N52Mk6epH9E40,https://api.spotify.com/v1/tracks/6RUEWqkS2N52Mk6epH9E40,https://api.spotify.com/v1/audio-analysis/6RUEWqkS2N52Mk6epH9E40,201467,4
0.835,0.691,7,-10.213,0,0.046,0.341,2.34e-05,0.157,0.931,107.85,audio_features,5lIWfnNZSSm4BA5xggmwVY,spotify:track:5lIWfnNZSSm4BA5xggmwVY,https://api.spotify.com/v1/tracks/5lIWfnNZSSm4BA5xggmwVY,https://api.spotify.com/v1/audio-analysis/5lIWfnNZSSm4BA5xggmwVY,224960,4
0.585,0.977,1,-3.57,1,0.0615,0.622,0,0.328,0.801,138.264,audio_features,1GT0Q2ZTeKtIBueYKr4vhr,spotify:track:1GT0Q2ZTeKtIBueYKr4vhr,https://api.spotify.com/v1/tracks/1GT0Q2ZTeKtIBueYKr4vhr,https://api.spotify.com/v1/audio-analysis/1GT0Q2ZTeKtIBueYKr4vhr,232880,4
0.646,0.81,5,-3.339,0,0.0576,0.437,3.36e-06,0.269,0.966,96.916,audio_features,2hVciOpMaH3ZkXHUjn4mS6,spotify:track:2hVciOpMaH3ZkXHUjn4mS6,https://api.spotify.com/v1/tracks/2hVciOpMaH3ZkXHUjn4mS6,https://api.spotify.com/v1/audio-analysis/2hVciOpMaH3ZkXHUjn4mS6,202707,4
0.523,0.726,0,-5.486,1,0.0441,0.549,0,0.262,0.929,107.598,audio_features,1SCfFxbTvOgP1NIipfGArs,spotify:track:1SCfFxbTvOgP1NIipfGArs,https://api.spotify.com/v1/tracks/1SCfFxbTvOgP1NIipfGArs,https://api.spotify.com/v1/audio-analysis/1SCfFxbTvOgP1NIipfGArs,565907,4
0.834,0.945,0,-6.527,1,0.0424,0.187,0.0775,0.0731,0.934,130.418,audio_features,5NuGimnwSMQwBKgCCy7wIn,spotify:track:5NuGimnwSMQwBKgCCy7wIn,https://api.spotify.com/v1/tracks/5NuGimnwSMQwBKgCCy7wIn,https://api.spotify.com/v1/audio-analysis/5NuGimnwSMQwBKgCCy7wIn,246267,4
0.709,0.632,4,-6.492,0,0.0303,0.474,0,0.225,0.962,113.983,audio_features,3dLEew2McNQM6rIukplfz6,spotify:track:3dLEew2McNQM6rIukplfz6,https://api.spotify.com/v1/tracks/3dLEew2McNQM6rIukplfz6,https://api.spotify.com/v1/audio-analysis/3dLEew2McNQM6rIukplfz6,205009,4
0.909,0.594,1,-12.691,1,0.0755,0.0912,0,0.0403,0.888,133.536,audio_features,2bsW096eoys2fLL8YZAkLn,spotify:track:2bsW096eoys2fLL8YZAkLn,https://api.spotify.com/v1/tracks/2bsW096eoys2fLL8YZAkLn,https://api.spotify.com/v1/audio-analysis/2bsW096eoys2fLL8YZAkLn,290227,4
0.923,0.768,1,-7.321,1,0.0674,0.119,0,0.0689,0.96,94.013,audio_features,0Tl84qfow6Dv0PM60zoBhb,spotify:track:0Tl84qfow6Dv0PM60zoBhb,https://api.spotify.com/v1/tracks/0Tl84qfow6Dv0PM60zoBhb,https://api.spotify.com/v1/audio-analysis/0Tl84qfow6Dv0PM60zoBhb,123960,4
0.88,0.662,0,-5.766,1,0.304,0.205,0,0.227,0.726,109.988,audio_features,3jjBPF4NDMCU51psU8JPpR,spotify:track:3jjBPF4NDMCU51psU8JPpR,https://api.spotify.com/v1/tracks/3jjBPF4NDMCU51psU8JPpR,https://api.spotify.com/v1/audio-analysis/3jjBPF4NDMCU51psU8JPpR,182438,4
0.91,0.816,9,-5.977,1,0.233,0.0226,0.0495,0.647,0.514,118.992,audio_features,1BWV5TwrdJlaushWq8fL6O,spotify:track:1BWV5TwrdJlaushWq8fL6O,https://api.spotify.com/v1/tracks/1BWV5TwrdJlaushWq8fL6O,https://api.spotify.com/v1/audio-analysis/1BWV5TwrdJlaushWq8fL6O,169428,4
0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,audio_features,6T6D9CIrHkALcHPafDFA6L,spotify:track:6T6D9CIrHkALcHPafDFA6L,https://api.spotify.com/v1/tracks/6T6D9CIrHkALcHPafDFA6L,https://api.spotify.com/v1/audio-analysis/6T6D9CIrHkALcHPafDFA6L,163347,4
0.727,0.815,3,-2.454,1,0.153,0.0258,0,0.231,0.677,176.075,audio_features,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067,4
0.787,0.7,10,-5.213,0,0.0662,0.238,0,0.357,0.618,89.964,audio_features,1zgzf9LXZxLIY1cXC7pEfE,spotify:track:1zgzf9LXZxLIY1cXC7pEfE,https://api.spotify.com/v1/tracks/1zgzf9LXZxLIY1cXC7pEfE,https://api.spotify.com/v1/audio-analysis/1zgzf9LXZxLIY1cXC7pEfE,173333,4
0.75,0.706,11,-5.233,0,0.115,0.39,0,0.159,0.189,119.855,audio_features,0UlinN0HQMMvezbjG8Ff6U,spotify:track:0UlinN0HQMMvezbjG8Ff6U,https://api.spotify.com/v1/tracks/0UlinN0HQMMvezbjG8Ff6U,https://api.spotify.com/v1/audio-analysis/0UlinN0HQMMvezbjG8Ff6U,178027,4
0.687,0.522,10,-8.522,0,0.327,0.495,0.0766,0.135,0.532,185.948,audio_features,2J19dDdM6nmKDbN4AVJ1R4,spotify:track:2J19dDdM6nmKDbN4AVJ1R4,https://api.spotify.com/v1/tracks/2J19dDdM6nmKDbN4AVJ1R4,https://api.spotify.com/v1/audio-analysis/2J19dDdM6nmKDbN4AVJ1R4,156734,4
0.703,0.678,10,-6.778,0,0.29,0.145,0,0.35,0.352,109.576,audio_features,3iug2F7ByIBMVkmLGgt3ir,spotify:track:3iug2F7ByIBMVkmLGgt3ir,https://api.spotify.com/v1/tracks/3iug2F7ByIBMVkmLGgt3ir,https://api.spotify.com/v1/audio-analysis/3iug2F7ByIBMVkmLGgt3ir,174602,4
0.805,0.538,10,-8.035,0,0.276,0.409,0.000266,0.112,0.59,130.08,audio_features,6uD3PAU7twkPP4o13w49R4,spotify:track:6uD3PAU7twkPP4o13w49R4,https://api.spotify.com/v1/tracks/6uD3PAU7twkPP4o13w49R4,https://api.spotify.com/v1/audio-analysis/6uD3PAU7twkPP4o13w49R4,192690,4
0.861,0.483,0,-7.327,1,0.229,0.337,0,0.0957,0.338,121.992,audio_features,0Yh503ljN7vBHj2hi67TuI,spotify:track:0Yh503ljN7vBHj2hi67TuI,https://api.spotify.com/v1/tracks/0Yh503ljN7vBHj2hi67TuI,https://api.spotify.com/v1/audio-analysis/0Yh503ljN7vBHj2hi67TuI,105022,4
0.562,0.309,11,-7.486,0,0.0475,0.822,0,0.344,0.497,138.472,audio_features,2f8sB9lQ6Uh1lKKWJNR9rW,spotify:track:2f8sB9lQ6Uh1lKKWJNR9rW,https://api.spotify.com/v1/tracks/2f8sB9lQ6Uh1lKKWJNR9rW,https://api.spotify.com/v1/audio-analysis/2f8sB9lQ6Uh1lKKWJNR9rW,267272,4
0.641,0.728,0,-2.716,1,0.0953,0.198,0,0.084,0.765,183.909,audio_features,5uzAnGIbuAIpaBHQ02X1uN,spotify:track:5uzAnGIbuAIpaBHQ02X1uN,https://api.spotify.com/v1/tracks/5uzAnGIbuAIpaBHQ02X1uN,https://api.spotify.com/v1/audio-analysis/5uzAnGIbuAIpaBHQ02X1uN,193466,4
0.647,0.377,6,-6.003,1,0.0375,0.594,0,0.0768,0.653,79.936,audio_features,2dHoVW9AxJVSRebPRyV2aA,spotify:track:2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/tracks/2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/audio-analysis/2dHoVW9AxJVSRebPRyV2aA,207164,4
0.311,0.607,1,-6.578,1,0.11,0.0174,0,0.131,0.286,188.7,audio_features,2pn8dNVSpYnAtlKFC8Q0DJ,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,https://api.spotify.com/v1/tracks/2pn8dNVSpYnAtlKFC8Q0DJ,https://api.spotify.com/v1/audio-analysis/2pn8dNVSpYnAtlKFC8Q0DJ,168086,4
0.745,0.717,11,-5.255,0,0.213,0.23,0,0.223,0.741,179.952,audio_features,5E97zd7EDczPvQ6GRNr6y2,spotify:track:5E97zd7EDczPvQ6GRNr6y2,https://api.spotify.com/v1/tracks/5E97zd7EDczPvQ6GRNr6y2,https://api.spotify.com/v1/audio-analysis/5E97zd7EDczPvQ6GRNr6y2,469500,4
0.716,0.522,5,-6.834,1,0.0582,0.166,6.5e-05,0.113,0.224,76.993,audio_features,36DHxTW2xdr9GG15T9oK9L,spotify:track:36DHxTW2xdr9GG15T9oK9L,https://api.spotify.com/v1/tracks/36DHxTW2xdr9GG15T9oK9L,https://api.spotify.com/v1/audio-analysis/36DHxTW2xdr9GG15T9oK9L,165199,4
0.659,0.479,11,-6.79,0,0.2,0.152,0.0025,0.268,0.0395,163.882,audio_features,1v3lhrZEsOcazqR2QIyyRu,spotify:track:1v3lhrZEsOcazqR2QIyyRu,https://api.spotify.com/v1/tracks/1v3lhrZEsOcazqR2QIyyRu,https://api.spotify.com/v1/audio-analysis/1v3lhrZEsOcazqR2QIyyRu,155956,4
0.676,0.866,6,-3.441,1,0.0487,0.0685,0,0.0501,0.847,92.975,audio_features,4gC0IUJBZ6HQBy4SezYNgq,spotify:track:4gC0IUJBZ6HQBy4SezYNgq,https://api.spotify.com/v1/tracks/4gC0IUJBZ6HQBy4SezYNgq,https://api.spotify.com/v1/audio-analysis/4gC0IUJBZ6HQBy4SezYNgq,211936,4
